Transcript_Cluster_ID,Gene_Symbol,iB_UP,iB_DW,iW_UP,iW_DW,eW_UP,eW_DW,iBAT_FC,iWAT_FC,eWAT_FC
17523676,,0,0,0,0,0,0,-1.01,-1.07,-2.2
17519349,Gm16551; Gm20649,0,0,0,0,0,0,-1.06,-1.07,1.08
17525304,Kcnj5,0,0,0,0,0,0,1.02,-1.07,-1.26
17431992,Padi6,0,0,0,0,0,0,-1.02,-1.07,1.24
17349174,Polr2d,0,0,0,0,0,0,-1.09,-1.07,1.18
17436793,Hgfac,0,0,0,0,0,0,-1.12,-1.07,-1.03
17305005,Npy4r,0,0,0,0,0,0,-1.34,-1.07,-1.17
17468326,Gm5878,0,0,0,0,0,0,1.49,-1.07,-1.34
17284327,Ighm; Ighg2c,0,0,0,0,0,0,-1.36,-1.07,-1.02
17271907,Gm11695,0,0,0,0,0,0,1.61,-1.07,1.03
17256264,Igfbp4,0,0,0,0,0,0,1.06,-1.07,1.14
17262887,Anxa6,0,0,0,0,0,0,-1.2,-1.07,-1.27
17379247,Gdap1l1,0,0,0,0,0,0,1.02,-1.07,-1.05
17308956,9630013A20Rik,0,0,0,0,0,0,-1.09,-1.07,-1.11
17418724,Gm12942,0,0,0,0,0,0,-1.36,-1.07,1.1
17232102,H60a; H60b,0,0,0,0,0,0,-1.15,-1.07,-1.21
17277411,Mfsd7c,0,0,0,0,0,0,-1.14,-1.07,-1.04
17409217,Gnai3,0,0,0,0,0,0,-1,-1.07,-1.01
17249379,Gm12204,0,0,0,0,0,0,-1.16,-1.07,-1.23
17488986,Ovol3,0,0,0,0,0,0,-1.16,-1.07,-1.15
17258220,Slc16a5,0,0,0,0,0,0,1.54,-1.07,1.01
17287642,Prelid1; LOC100046650,0,0,0,0,0,0,1.03,-1.07,1.1
17290828,4930448F12Rik,0,0,0,0,0,0,-1.11,-1.07,-1.33
17388012,Olfr140,0,0,0,0,0,0,1.22,-1.07,1.04
17343063,Gm17657,0,0,0,0,0,0,1.12,-1.07,-1.26
17463792,Gm14329,0,0,0,0,0,0,-1.05,-1.07,-1.05
17334780,Metrn,0,0,0,0,0,0,-1.07,-1.07,-1.08
17291395,,0,0,0,0,0,0,-1.38,-1.07,-1.08
17550018,,0,0,0,0,0,0,-1.38,-1.07,-1.08
17357981,Prune2,0,1,0,0,0,0,-2.8,-1.07,1.03
17308939,Pcdh8,0,0,0,0,0,0,-1.12,-1.07,-1.03
17211458,Col9a1,0,0,0,0,0,0,-1.04,-1.07,-1.26
17272544,Gm11730,0,0,0,0,0,0,1.15,-1.07,1.18
17481624,Olfr506,0,0,0,0,0,0,1.11,-1.07,1.09
17471151,Kcna5,0,0,0,0,0,0,1.23,-1.07,1.09
17531418,Fbxw24,0,0,0,0,0,0,-1.02,-1.07,-1.07
17449609,Cdkl2,0,0,0,0,0,0,1.15,-1.07,-1.13
17441340,Gm13837,0,0,0,0,0,0,-1.04,-1.07,1.03
17216525,,0,0,0,0,0,0,1.13,-1.07,-1.22
17527529,LOC735298,0,0,0,0,0,0,1.02,-1.07,1.05
17414331,BC026590,0,0,0,0,0,0,-1.02,-1.07,1
17404084,Pmp2; Fabp9,0,0,0,0,0,0,-1.12,-1.07,-1.22
17420582,Capzb,0,0,0,0,0,0,-1.02,-1.07,1.05
17352693,Mir133a-1,0,0,0,0,0,0,-1.09,-1.07,-1.05
17383353,Fcnb,0,0,0,0,0,0,-1.18,-1.07,1.25
17433265,Car6,0,0,0,0,0,0,1.02,-1.07,1.18
17465319,Pax4,0,0,0,0,0,0,-1.07,-1.07,1.05
17380007,Gm14250,0,0,0,0,0,0,1.15,-1.07,-1.18
17283725,Clmn,0,0,0,0,0,0,-1.85,-1.07,1.62
17507955,Atp7b,0,0,0,0,0,0,-1.02,-1.07,-1.07
17249636,Gm12223,0,0,0,0,0,0,1.29,-1.07,-1
17275770,,0,0,0,0,0,0,-1.13,-1.07,-1.04
17460918,Tmem43,0,0,0,0,0,0,1.04,-1.07,1.17
17246469,Neurod4,0,0,0,0,0,0,1.1,-1.07,-1.02
17479335,Acan,0,0,0,0,0,0,-1.07,-1.07,-1.08
17528958,5730403I07Rik,0,0,0,0,0,0,-1.39,-1.07,-1.36
17331431,Htr1f,0,0,0,0,0,0,1.07,-1.07,-1.12
17518636,2810417H13Rik,0,0,0,0,0,0,1.07,-1.07,-1.09
17468780,Podxl2,0,0,0,0,0,0,-1.19,-1.07,-1.01
17527164,,0,0,0,0,0,0,-1,-1.07,-1.06
17550314,,0,0,0,0,0,0,-1,-1.07,-1.06
17382681,Gm996,0,0,0,0,0,0,1.03,-1.07,-1.04
17478406,Nell1,0,0,0,0,0,0,-1.04,-1.07,-1.16
17495084,B430319F04Rik,0,0,0,0,0,0,1.14,-1.07,-1.25
17472192,Mgp,0,0,0,0,0,0,-1.2,-1.07,1.13
17213153,Nif3l1,0,0,0,0,0,0,-1.09,-1.07,1.08
17300279,Mmp14,0,0,0,0,0,0,1.36,-1.07,-1.17
17514951,Olfr859,0,0,0,0,0,0,-1.14,-1.07,-1.21
17461078,,0,0,0,0,0,0,-1.16,-1.07,1.12
17443985,Cyp2w1,0,0,0,0,0,0,-1.36,-1.07,-1.24
17266973,,0,0,0,0,0,0,-1.38,-1.07,1.56
17451443,Coro1c,0,0,0,0,0,0,1.15,-1.07,-1.03
17302636,Mir19a; Mir17hg,0,0,0,0,0,0,-1.04,-1.07,-1.02
17485968,Gm1078,0,0,0,0,0,0,-1.01,-1.07,1.45
17234809,Olfr1358,0,0,0,0,0,0,1.07,-1.07,-1.09
17325671,Lsamp,0,0,0,0,0,0,1.06,-1.07,-1.12
17347650,Haao,0,0,0,0,0,0,-1.17,-1.07,-1.06
17248470,,0,0,0,0,0,0,1.07,-1.07,-1.08
17476996,Vmn2r-ps54; Gm10948,0,0,0,0,0,0,-1.02,-1.07,-1.03
17285725,Pom121l2,0,0,0,0,0,0,-1.3,-1.07,-1.12
17372842,Olfr1122,0,0,0,0,0,0,1,-1.07,1.1
17473734,Vmn1r79,0,0,0,0,0,0,-1.8,-1.07,-1.84
17268376,Gm11523,0,0,0,0,0,0,-1.08,-1.07,-1.13
17482791,,0,0,0,0,0,0,-1.27,-1.07,-1.01
17215899,E030010N08Rik,0,0,0,0,0,0,-1.17,-1.07,-1.05
17240621,Aim1,0,0,0,0,0,0,-1.01,-1.07,1.14
17529322,Ibtk,0,0,0,0,0,0,-1.09,-1.07,1.32
17545420,Ribc1,0,0,0,0,0,0,1.03,-1.07,1.15
17464080,Slco1b2,0,0,0,0,0,0,-1.22,-1.07,-1.26
17544558,Nxf2,0,0,0,0,0,0,-1.02,-1.07,1.18
17510145,Pik3r2,0,0,0,0,0,0,-1.02,-1.07,1.05
17399649,Rab13,0,0,0,0,0,0,1.17,-1.07,1.01
17416926,Agbl4,0,0,0,0,0,0,1.02,-1.07,-1.21
17363680,Gm3916,0,0,0,0,0,0,1.07,-1.07,1.02
17319501,Rangap1,0,0,0,0,0,0,-1.22,-1.07,1.07
17411174,Gipc2,0,0,0,0,0,0,1.07,-1.07,-1.34
17522818,Gadl1,0,0,0,0,0,0,1.07,-1.07,-1.17
17294501,Fam81b,0,0,0,0,0,0,1.08,-1.07,-1.07
17473671,Nlrp4b,0,0,0,0,0,0,-1.3,-1.07,-1.6
17529316,Fam46a,0,0,0,0,0,0,-1.06,-1.07,-1.04
17369540,Exosc2,0,0,0,0,0,0,1.11,-1.07,1.07
17423804,,0,0,0,0,0,0,-1.16,-1.07,1.02
17335344,Armc12,0,0,0,0,0,0,-1.2,-1.07,-1.23
17413706,E230008N13Rik,0,0,0,0,0,0,1.07,-1.07,-1.07
17290031,,0,0,0,0,0,0,-1.12,-1.07,1.07
17287107,Ninj1,0,0,0,0,0,0,1.65,-1.07,1.25
17280640,Cdhr3,0,0,0,0,0,0,-1.04,-1.07,-1.23
17387918,Olfr1229,0,0,0,0,0,0,1.1,-1.07,-1.06
17266516,Nlk; Fam58b,0,0,0,0,0,0,-1.06,-1.07,1.1
17457511,Gm10244,0,0,0,0,0,0,1.17,-1.07,-1.06
17292170,,0,0,0,0,0,0,-1.07,-1.07,-1
17538425,Snora35,0,0,0,0,0,0,-1.15,-1.07,1.02
17522488,Prss46,0,0,0,0,0,0,-1.13,-1.07,-1.15
17471357,Pzp,0,0,0,0,0,0,1.02,-1.07,1.04
17294805,Zcchc9,0,0,0,0,0,0,-1.03,-1.07,1.08
17240087,Hddc2; n-R5s76,0,0,0,0,0,0,1.37,-1.07,-1.13
17548699,A930006D01Rik,0,0,0,0,0,0,1.02,-1.07,-1.02
17441453,Nos1,0,0,0,0,0,0,1.02,-1.07,1.04
17234856,Olfr1352,0,0,0,0,0,0,-1.05,-1.07,-1.09
17537375,,0,0,0,0,0,0,-1.18,-1.07,1.23
17396069,Chmp4c,0,0,0,0,0,0,1.08,-1.07,-1.04
17539391,,0,0,0,0,0,0,1.03,-1.07,1.11
17400198,Pi4kb,0,0,0,0,0,0,1.05,-1.07,1.07
17470435,Cecr5,0,0,0,0,0,0,-1.2,-1.07,-1.1
17247921,Gm6899,0,0,0,0,0,0,1.38,-1.07,-1.18
17536353,Zc3h12b,0,0,0,0,0,0,1.08,-1.07,-1.05
17329769,LOC100047123; Gm15743,0,0,0,0,0,0,-1.08,-1.07,-1.12
17461196,Gm9871,0,0,0,0,0,0,-1.19,-1.07,-1.15
17244655,,0,0,0,0,0,0,-1.02,-1.07,-1.21
17344927,Gm20408,0,0,0,0,0,0,-1.07,-1.07,-1.32
17234264,Gnaz,0,0,0,0,0,0,1.1,-1.07,-1.08
17329475,AU015336,0,0,0,0,0,0,-1.21,-1.07,-1.02
17415136,Adamtsl1,0,0,0,0,0,0,1.32,-1.07,1.23
17443060,,0,0,0,0,0,0,-1.15,-1.07,-1.26
17516795,Dscaml1,0,0,0,0,0,0,1.08,-1.07,-1.01
17220034,Sccpdh,0,0,0,0,0,0,-1.13,-1.07,1.4
17218209,Edem3,0,0,0,0,0,0,-1.16,-1.07,1.08
17254982,,0,0,0,0,0,0,-1.32,-1.07,1.04
17248973,Olfr1387,0,0,0,0,0,0,-1.07,-1.07,-1.03
17483891,Plekha1,0,0,0,0,0,0,1.01,-1.07,1.04
17331365,Arl13b,0,0,0,0,0,0,1.11,-1.07,1.02
17501828,Mef2b; 2310045N01Rik,0,0,0,0,0,0,1.12,-1.07,1.1
17311443,,0,0,0,0,0,0,-1.43,-1.07,-1.14
17433683,Tnfrsf14,0,0,0,0,0,0,1.02,-1.07,1.04
17418997,,0,0,0,0,0,0,-1.11,-1.07,1.01
17493786,Mrpl48; D630004N19Rik; Mrpl48-ps,0,0,0,0,0,0,-1.09,-1.07,1.21
17280148,Atp6v1c2,0,0,0,0,0,0,1.15,-1.07,1.08
17545862,Gm15201,0,0,0,0,0,0,-1.05,-1.07,1.18
17256225,Cdc6,0,0,0,0,0,0,1.1,-1.07,-1.04
17217247,Pik3c2b,0,0,0,0,0,0,1.04,-1.07,1.11
17504112,Arl2bp,0,0,0,0,0,0,-1.05,-1.07,1.18
17340307,Msh6,0,0,0,0,0,0,-1.39,-1.07,1.11
17516239,Olfr926,0,0,0,0,0,0,-1.08,-1.07,-1.24
17440136,Mtf2,0,0,0,0,0,0,-1.03,-1.07,-1.1
17481638,Olfr513,0,0,0,0,0,0,-1.09,-1.07,-1.6
17547622,,0,0,0,0,0,0,1.08,-1.07,-1.14
17419653,Gm12977,0,0,0,0,0,0,-1.17,-1.07,-1.03
17299922,A430107P09Rik,0,0,0,0,0,0,-1.19,-1.07,-1.16
17268066,Gm11545,0,0,0,0,0,0,1.04,-1.07,-1.61
17366448,Gm13180,0,0,0,0,0,0,1.16,-1.07,1.08
17524744,Gm7904,0,0,0,0,0,0,1.02,-1.07,1.02
17392414,Dzank1,0,0,0,0,0,0,1.15,-1.07,-1.27
17518813,C2cd4b,0,0,0,0,0,0,-1.38,-1.07,1
17318794,Apol7c,0,0,0,0,0,0,1.07,-1.07,-1.35
17398441,Asic5,0,0,0,0,0,0,-1.02,-1.07,-1.33
17248896,Trim7,0,0,0,0,0,0,1.26,-1.07,1.1
17447504,,0,0,0,0,0,0,-1.04,-1.07,-1.44
17338941,Gm17168,0,0,0,0,0,0,-1.1,-1.07,-1.03
17435095,Fam185a,0,0,0,0,0,0,-1.01,-1.07,-1.04
17300173,Traj39,0,0,0,0,0,0,1.09,-1.07,-1.02
17528541,4930502A04Rik,0,0,0,0,0,0,1.26,-1.07,1.04
17388001,Olfr1256,0,0,0,0,0,0,-1.02,-1.07,-1.12
17410190,Larp7,0,0,0,0,0,0,1.09,-1.07,1.05
17437529,Stim2,0,0,0,0,0,0,1.14,-1.07,1.07
17279054,Rcor1,0,0,0,0,0,0,1.33,-1.07,1.06
17466421,Olfr456,0,0,0,0,0,0,1.06,-1.07,-1.17
17213702,Pikfyve,0,0,0,0,0,0,1.01,-1.07,1.14
17396343,,0,0,0,0,0,0,-1.08,-1.07,-1.21
17420514,Camk2n1,0,0,0,0,0,0,1.02,-1.07,1.02
17288225,Zfp640,0,0,0,0,0,0,-1.24,-1.07,-1.61
17375378,Trim69,0,0,0,0,0,0,-1.2,-1.07,-1.06
17253837,Mir365-2,0,0,0,0,0,0,-1.18,-1.07,-1.33
17330918,Alcam,0,0,0,0,0,0,1.03,-1.07,1.03
17368515,Gm17071,0,0,0,0,0,0,-1.07,-1.07,1.15
17482216,,0,0,0,0,0,0,-1.53,-1.07,1.12
17475886,Fbxo17,0,0,0,0,0,0,-1.01,-1.07,-1.08
17410275,Egf,0,0,0,0,0,0,-1.09,-1.07,-1.02
17485826,Ptprh,0,0,0,0,0,0,-1.12,-1.07,-1.06
17418264,4933407E24Rik,0,0,0,0,0,0,1.27,-1.07,-1.19
17455545,Zar1l,0,0,0,0,0,0,1.09,-1.07,-1.32
17247937,Mir216b,0,0,0,0,0,0,1.02,-1.07,-1.11
17290074,Gm6404,0,0,0,0,0,0,1.01,-1.07,1.04
17280009,Ddx1,0,0,0,0,0,0,-1.03,-1.07,-1
17497924,Lrdd,0,0,0,0,0,0,1.08,-1.07,-1.03
17548510,Gm15573,0,0,0,0,0,0,-1.05,-1.07,-1.01
17274635,,0,0,0,0,0,0,1.16,-1.07,1.26
17327426,,0,0,0,0,0,0,-1.17,-1.07,-1.61
17350163,4933407I08Rik,0,0,0,0,0,0,1.05,-1.07,-1.15
17528894,Bmp5,0,0,0,0,0,0,1.03,-1.07,-1.17
17434251,LOC100862043; LOC100862324; Gm21598; Gm20938; Gm13298,0,0,0,0,0,0,1.27,-1.07,-1.27
17228248,C230024C17Rik,0,0,0,0,0,0,1.04,-1.07,1.04
17493415,Usp35; LOC100045226,0,0,0,0,0,0,1.1,-1.07,1.11
17292800,Uimc1,0,0,0,0,0,0,-1.34,-1.07,1.14
17494574,,0,0,0,0,0,0,-1.08,-1.07,-1.28
17503245,Syce2,0,0,0,0,0,0,-1.14,-1.07,-1.01
17372812,Olfr1093,0,0,0,0,0,0,-1.06,-1.07,-1.24
17275567,Aldoart2,0,0,0,0,0,0,1.2,-1.07,1.19
17221970,Gm5698,0,0,0,0,0,0,1.2,-1.07,1.14
17424018,Topors,0,0,0,0,0,0,1.06,-1.07,1.07
17358876,Rpp30,0,0,0,0,0,0,1,-1.07,-1.02
17244563,Csl,0,0,0,0,0,0,-1.11,-1.07,1
17290420,Zmynd11,0,0,0,0,0,0,-1.11,-1.07,1.05
17327019,4930404I05Rik,0,0,0,0,0,0,1.15,-1.07,-1.06
17543315,Asb12,0,0,0,0,0,0,-1.11,-1.07,-1.77
17223728,,0,0,0,0,0,0,-1.03,-1.07,-1.16
17388794,A930006I01Rik,0,0,0,0,0,0,-1.06,-1.07,1.01
17531288,Fbxw21,0,0,0,0,0,0,-1.02,-1.07,-1.04
17290871,Nme8,0,0,0,0,0,0,1.08,-1.07,-1.14
17283868,Gm15208,0,0,0,0,0,0,1.1,-1.07,1.27
17238061,Gm16217,0,0,0,0,0,0,-1.11,-1.07,-1.06
17216063,Bok,0,0,0,0,0,0,1.08,-1.07,1.01
17430037,Tekt2,0,0,0,0,0,0,-1.31,-1.07,-1.04
17476648,,0,0,0,0,0,0,-1.09,-1.07,-1.15
17537853,Bhlhb9,0,0,0,0,0,0,-1.48,-1.07,1.33
17403879,Ankrd13c,0,0,0,0,0,0,-1,-1.07,1.02
17535173,,0,0,0,0,0,0,-1.41,-1.07,-1.44
17496698,Zfp688,0,0,0,0,0,0,-1.15,-1.07,1.28
17280742,9130015A21Rik,0,0,0,0,0,0,1.06,-1.07,-1.16
17394133,Svs2,0,0,0,0,0,0,1.12,-1.07,-1.4
17436438,Uvssa,0,0,0,0,0,0,1.05,-1.07,1.02
17401727,,0,0,0,0,0,0,1.02,-1.07,1.23
17328113,Prm2,0,0,0,0,0,0,-1.12,-1.07,-1.31
17485266,Igf2as,0,0,0,0,0,0,1.12,-1.07,1.06
17504093,Rspry1,0,0,0,0,0,0,-1.11,-1.07,-1.01
17499353,Cdc16,0,0,0,0,0,0,1.12,-1.07,1.05
17346401,Acer1,0,0,0,0,0,0,-1.35,-1.07,1.1
17529218,Htr1b,0,0,0,0,0,0,1.04,-1.07,-1.03
17431801,Ubxn10,0,0,0,0,0,0,-1.47,-1.07,-1.03
17387614,Olfr1002; Olfr154,0,0,0,0,0,0,-1.03,-1.07,1.02
17401023,Igsf3,0,0,0,0,0,0,-1,-1.07,-1.05
17426222,Pole3,0,0,0,0,0,0,-1.04,-1.07,1.12
17292974,H2afy,0,0,0,0,0,0,-1.13,-1.07,1.13
17370789,4930573O16Rik,0,0,0,0,0,0,1.04,-1.07,-1.35
17327223,Smim11,0,0,0,0,0,0,-1.32,-1.07,-1
17400463,Gm9054,0,0,0,0,0,0,-1.16,-1.07,-1.09
17537146,Tbx22,0,0,0,0,0,0,1.57,-1.07,1.18
17548334,Gm11893,0,0,0,0,0,0,1.09,-1.07,1.1
17379268,Hnf4a,0,0,0,0,0,0,1.04,-1.07,-1.09
17277193,,0,0,0,0,0,0,-1.12,-1.07,-1.01
17522407,Setd2,0,0,0,0,0,0,1.08,-1.07,1.02
17379357,Stk4,0,0,0,0,0,0,1.13,-1.07,-1.06
17495985,Tnrc6a,0,0,0,0,0,0,1.14,-1.07,1
17373611,Gm13799,0,0,0,0,0,0,-1.27,-1.07,-1.25
17259559,Uts2r,0,0,0,0,0,0,-1.25,-1.07,-1.07
17227810,A230059L01Rik,0,0,0,0,0,0,1.02,-1.07,-1.48
17236599,4933408J17Rik; 4933408J17RIK,0,0,0,0,0,0,1.03,-1.07,-1.03
17508125,Gm15816,0,0,0,0,0,0,-1.05,-1.07,1.08
17399917,Lce3e,0,0,0,0,0,0,1.02,-1.07,-1.37
17536201,Nr0b1,0,0,0,0,0,0,-1.05,-1.07,-1.15
17212821,Ormdl1,0,0,0,0,0,0,-1.23,-1.07,1.01
17233286,Nepn,0,0,0,0,0,0,-1.09,-1.07,-1.11
17218701,Tnfsf4,0,0,0,0,0,0,-1.04,-1.07,1.14
17454877,Usp42,0,0,0,0,0,0,-1.22,-1.07,-1.03
17377019,Banf2,0,0,0,0,0,0,-1.24,-1.07,1.1
17544870,Ripply1,0,0,0,0,0,0,1.26,-1.07,-1.18
17546175,Gm15261,0,0,0,0,0,0,1.01,-1.07,-1.09
17216937,Yod1,0,0,0,0,0,0,-1.14,-1.07,-1.1
17253037,Inpp5k,0,0,0,0,0,0,-1.22,-1.07,1
17331021,Pcnp; Gm7887,0,0,0,0,0,0,-1.08,-1.07,-1.06
17372848,Olfr1124; LOC100862546,0,0,0,0,0,0,1.11,-1.07,-1.01
17278470,Vrk1,0,0,0,0,0,0,-1.15,-1.07,1.01
17280483,Acp1; LOC631286; Gm14388; Gm1866,0,0,0,0,0,0,-1.08,-1.07,-1
17532137,Myd88,0,0,0,0,0,0,-1.29,-1.07,1.01
17222575,Rfx8,0,0,0,0,0,0,-1.1,-1.07,-1.08
17347978,,0,0,0,0,0,0,1.05,-1.07,-1.3
17329692,Lsg1,0,0,0,0,0,0,-1.13,-1.07,1
17412708,Gm12374,0,0,0,0,0,0,1.14,-1.07,-1.01
17483230,Pagr1a,0,0,0,0,0,0,-1.06,-1.07,1.01
17547931,Set,0,0,0,0,0,0,-1.09,-1.07,1.03
17544356,,0,0,0,0,0,0,-1.03,-1.07,1.14
17525776,Olfr149,0,0,0,0,0,0,-1.08,-1.07,-1.33
17265781,Olfr382,0,0,0,0,0,0,1.05,-1.07,-1.57
17481102,Rrm1,0,0,0,0,0,0,1.04,-1.07,1
17296225,Ddx4,0,0,0,0,0,0,-1.03,-1.07,-1.57
17294565,Gpr98,0,0,0,0,0,0,-1.02,-1.07,-1.45
17354585,,0,0,0,0,0,0,-1.29,-1.07,-1.15
17536773,Taf1,0,0,0,0,0,0,-1.26,-1.07,-1.03
17286220,Prl5a1,0,0,0,0,0,0,-1.01,-1.07,-1.29
17378300,Itch,0,0,0,0,0,0,1.03,-1.07,-1
17508063,Polb,0,0,0,0,0,0,-1.17,-1.07,1.2
17237400,,0,0,0,0,0,0,1.15,-1.07,-1.05
17283213,1700064M15Rik,0,0,0,0,0,0,-1.08,-1.07,-1.09
17335459,Srsf3,0,0,0,0,0,0,-1.36,-1.07,-1.03
17271030,Gm11707,0,0,0,0,0,0,1.02,-1.07,1.33
17221934,Gm9898,0,0,0,0,0,0,-1.21,-1.07,-1
17338826,Catsperd,0,0,0,0,0,0,1.04,-1.07,-1.01
17332216,1700048M11Rik,0,0,0,0,0,0,1.34,-1.07,-1.25
17326180,Gm19723,0,0,0,0,0,0,1.1,-1.07,-1.01
17476389,Nphs1,0,0,0,0,0,0,1.09,-1.07,1.06
17423939,Lingo2,0,0,0,0,0,0,1.05,-1.07,1.03
17504437,Cmtm2b,0,0,0,0,0,0,-1.08,-1.07,1.03
17300504,Pck2,0,0,0,0,0,0,1.47,-1.07,1.14
17517911,Gm10657,0,0,0,0,0,0,-1.49,-1.07,1.19
17395060,Gm14453,0,0,0,0,0,0,-1.22,-1.07,1.09
17548597,LOC100505014,0,0,0,0,0,0,-1.09,-1.07,1.2
17258197,Kctd2,0,0,0,0,0,0,1.22,-1.07,-1.04
17255701,Sp6,0,0,0,0,0,0,-1.12,-1.07,1.14
17532619,mt-Tg,0,0,0,0,0,0,-1.09,-1.07,1.01
17423597,4930598A11Rik,0,0,0,0,0,0,-1.15,-1.07,1.03
17498269,,0,0,0,0,0,0,-1.33,-1.07,1.05
17422914,Noc2l,0,0,0,0,0,0,-1.04,-1.07,-1.05
17317858,Ptk2,0,0,0,0,0,0,1.09,-1.07,1.08
17544754,Morf4l2,0,0,0,0,0,0,-1.12,-1.07,1
17278838,Mir376b,0,0,0,0,0,0,1.06,-1.07,1
17250009,Zfp692,0,0,0,0,0,0,-1.12,-1.07,-1.15
17548042,Galnt1,0,0,0,0,0,0,1.11,-1.07,-1.03
17301300,Kif13b,0,0,0,0,0,0,1.1,-1.07,1.04
17380071,Gm14266,0,0,0,0,0,0,1.04,-1.07,1.06
17479769,Adamtsl3,0,1,0,0,0,0,-2.19,-1.07,-1.07
17521838,Impdh2; Gm15210,0,0,0,0,0,0,-1.25,-1.07,1.08
17248426,Slit3,0,0,0,0,0,0,1.75,-1.07,-1.15
17381935,,0,0,0,0,0,0,-1.77,-1.07,-1.06
17459786,Lrrtm4,0,0,0,0,0,0,-1.11,-1.07,-1.59
17250076,Olfr324,0,0,0,0,0,0,1.33,-1.07,-1.07
17226708,Il24,0,0,0,0,0,0,1.03,-1.07,-1.02
17290139,4833420G17Rik,0,0,0,0,0,0,-1.26,-1.07,1.2
17471954,Tas2r122,0,0,0,0,0,0,-1.13,-1.07,-1.04
17482366,Tmem159,0,0,0,0,0,0,-1.07,-1.07,-1.06
17479317,Isg20,0,0,0,0,0,0,1.67,-1.07,1.15
17459870,Loxl3,0,0,0,0,0,0,1.45,-1.07,1.09
17515027,Rdh8,0,0,0,0,0,0,-1.07,-1.07,-1.13
17405062,Pabpc4l,0,0,0,0,0,0,-1.01,-1.07,-1.22
17511560,Gm19935,0,0,0,0,0,0,-1.26,-1.07,1.09
17425686,Lpar1,0,0,0,0,0,0,-1.07,-1.07,-1.04
17465512,Tmem209,0,0,0,0,0,0,-1.02,-1.07,-1.03
17309929,5430437J10Rik,0,0,0,0,0,0,-1.05,-1.07,-1.17
17436171,Slc4a1ap,0,0,0,0,0,0,-1.05,-1.07,-1.06
17277468,,0,0,0,0,0,0,1.01,-1.07,1.08
17234008,Rtkn2,0,0,0,0,0,0,-1.18,-1.07,1.06
17424331,Ccl27a,0,0,0,0,0,0,-1.09,-1.07,-1.27
17497673,Zfp941,0,0,0,0,0,0,-1.05,-1.07,-1.03
17326794,LOC100653389; Mir155; mmu-mir-155,0,0,0,0,0,0,1.06,-1.07,-1.34
17381468,Gm13383,0,0,0,0,0,0,-1.11,-1.07,-1.14
17367139,Slc39a12,0,0,0,0,0,0,1.07,-1.07,-1.05
17391871,Spef1,0,0,0,0,0,0,1.06,-1.07,1.01
17362708,Tmem138,0,0,0,0,0,0,-1.13,-1.07,-1.08
17290041,,0,0,0,0,0,0,1.03,-1.07,-1.15
17502445,1700030K09Rik,0,0,0,0,0,0,1.13,-1.07,1.12
17312301,Zfp707,0,0,0,0,0,0,-1.12,-1.07,1.18
17233665,Gm20611,0,0,0,0,0,0,1.05,-1.07,1.1
17439942,Zfp326,0,0,0,0,0,0,-1.13,-1.07,-1.12
17418901,Gm15904,0,0,0,0,0,0,1.03,-1.07,-1.1
17239384,Phactr2,0,0,0,0,0,0,1.08,-1.07,-1.08
17508516,Brf2,0,0,0,0,0,0,-1.24,-1.07,1.06
17544779,Rab9b,0,0,0,0,0,0,1.15,-1.07,-1.03
17296248,Skiv2l2,0,0,0,0,0,0,-1.3,-1.07,1.12
17397893,Gm8298,0,0,0,0,0,0,-1.1,-1.07,-1.76
17546333,Rbmy; Gm21708; Gm21704; Gm21677; Gm10352; Gm10256; Gm4064; Gm21693; Gm3376,0,0,0,0,0,1,1.79,-1.07,-2.38
17485192,Gm7579,0,0,0,0,0,0,-1.01,-1.07,-1.13
17348047,,0,0,0,0,0,0,-1.05,-1.07,-1.22
17510986,Mir1199; 2210011C24Rik,0,0,0,0,0,0,1.07,-1.07,1.11
17550208,,0,0,0,0,0,0,-1.07,-1.07,1.3
17508464,Hgsnat; 4930444A02Rik,0,0,0,0,0,0,1.05,-1.07,1.16
17225683,2310007B03Rik,0,0,0,0,0,0,-1.2,-1.07,-1.06
17479892,Hnrnpk; Gm7964,0,0,0,0,0,0,-1.04,-1.07,-1.05
17274940,Atxn7l1,0,0,0,0,0,0,-1.25,-1.07,-1.41
17536233,Gm5941,0,0,0,0,0,0,1.07,-1.07,-1.09
17244191,Tmpo,0,0,0,0,0,0,-1.49,-1.07,-1.08
17522253,Map4,0,0,0,0,0,0,1.16,-1.07,-1.21
17520971,Gm16252,0,0,0,0,0,0,-1.14,-1.07,-1.07
17268220,Gm9796,0,0,0,0,0,0,-1.03,-1.07,-1.14
17546255,,0,0,0,0,0,0,-1.18,-1.07,-1.34
17386444,Gm13634,0,0,0,0,0,0,1.03,-1.07,1.01
17236089,,0,0,0,0,0,0,1.22,-1.07,-1.82
17240012,Rspo3,0,0,0,0,0,0,-1.08,-1.07,-1.24
17223581,Ica1l,0,0,0,0,0,0,-1.12,-1.07,-1.13
17535767,Rpl10; Gm5621,0,0,0,0,0,0,-1.43,-1.07,1.05
17393160,E2f1,0,0,0,0,0,0,-1.05,-1.07,1.16
17306991,Gzmd,0,0,0,0,0,0,1.04,-1.07,-1.03
17261187,5730522E02Rik,0,0,0,0,0,0,1.1,-1.07,-1.14
17259956,Ccdc157,0,0,0,0,0,0,-1.29,-1.07,1.04
